address,balance
0xaa06a9e8c44db313725f658a25f60df0ae5c1f72,37555161000000000000000
0x382b1bf6229d36d8f24d6c7ead909f50b7c8d48d,37485989228038363623296
0x0a98fb70939162725ae66e626fe4b52cff62c2e5,37364532252576670186495
0x04786aada9deea2150deab7b3b8911c309f5ed90,37257532865519339562112
0x26648eb66f11fe2e9d7b874981e8eefe6567b9df,37188381779383412573549
0xab7b99998206d1ccf8b13b02b7566c267f4e2313,37147094534754227802405
0x6c064fb0b9956b111fdcfe4297c03c980dd7730c,37098838347555285085644
0x85ad8bdf4a7b81cb647b90250b5b2f83cf23efe4,37006329633600000000911
0x5a85aafa7fbca99ea32df27c33b14831feeb20f9,36892591846757777504268
0x794d28ac31bcb136294761a556b68d2634094153,36754378343512595566207
0xefd04d371f346c04cec89568da832d45c5f1f3c6,36728179438230000000000
0x111cff45948819988857bbf1966a0399e0d1141e,36675635452291599424110
0x517c46825fb35c273de66d71dcef0d7b63b1076b,36475705590179599162408
0x3d8fc1cffaa110f7a7f9f8bc237b73d54c4abf61,36392064070792593755402
0x77226d9cc12862dcfafcd0eb514cc4b696a57233,36314912530482732132000
0x9f2a6fa34ad8f0e8acdc77c24573b0324de97166,36276559856900000000000
0x0111c0ae7b04a773b6f73d7fe65006713678f0c7,36257358054470000000000
0xaf1931c20ee0c11bea17a41bfbbad299b2763bc0,36183161003275479367452
0xa3f480eb9e0a0d91d20538464c89a7d3d4951b63,35986797304917200000000
0xf7dc577b1330fca9fce9c2c710b4523ea20728b7,35916050574009000000000
0x618c8f4771bb2fea91cc936a37d804863c6027d0,35538889164120000000000
0xc79104b157573a322338776f56946825b06bdae3,35472767572390000000000
0xa3e3c8eaa1bc879ec1e41878f9da7a926ab9dc1c,35199968122565878390780
0xbc44b3d04c978bfc071dffd27a30c76a151fa1b4,35000215557573804058000
0xe9405bd9845a488e4c5e5e6d972fea932e2e4a3c,34999999444757947498853
0x41c1cf2a076ab4122f1282ab6e90cf8dac50d840,34999939770457500000000
0x0b73f67a49273fc4b9a65dbd25d7d0918e734e63,34740375405050000000000
0x08621b0c521f58075c067de155bd6862ae68e482,34119586285905877809408
0x882c8f81872c79fed521cb5f950d8b032322ea69,33997999832000000000000
0x631617282dae8672d63344d69f2c085df9f2dad5,33825438561559056830000
0x184744fb0ae65515732b76b6480d01975009af1a,33600654000000000000000
0x403a7a62c5b5f3a4cc3d6ef1fb5d283a8d2427e1,33596185921020000000000
0xf9a345948c9f31b225686ab8911140b0e2bcdca8,33492205787050000000000
0x4418bd7803bfe201f3eae7c3063c2bdb56d2a90e,32887961162224000000911
0x955a27306f1eb21757ccbd8daa2de82675aabc36,32275958362048055240291
0x22650fcf7e175ffe008ea18a90486d7ba0f51e41,32216952855760000000000
0x38b50146e71916a5448de12a4d742135dcf39833,32200000000000000000911
0x3bb0d6a37802efddc36618a655f4789d2e2b4970,32003828522838599410000
0x66e092fd00c4e4eb5bd20f5392c1902d738ae7bc,31852051889825780016169
0x8dc250d5403ba72cbeaf0ac40f7c61c6db3a9a20,31500000000000000000000
0x77344b715300745ad29fd866e4a862e937e79a97,31355463438000000000000
0xd4f3d9a16b16cd6ef9d21449715861c346de700a,31304631380362864554084
0xa97beb3a48c45f1528284cb6a95f7de453358ec6,31000000000000000000911
0x34ea4138580435b5a521e460035edb19df1938c1,30919677956358596182832
0xc3a5b95dc245c01e3658e3d73c3715aec4635236,30829681113151655956000
0x1eddfb5ef9d8a66d1ec39292a7d1ab42b865e04b,30800612374000000000000
0x28800b3df0ff4eb76809b17b75f43060b7256279,30726382073306901129525
0xd3621b7ea5062dbcf6daa333c24c651894c5d2ea,30666894931170000000000
0x602d9abd5671d24026e2ca473903ff2a9a957407,30571735499606810604532
0x8f509a90c2e47779ca408fe00d7a72e359229ada,30483641304126749600000
0xf2820c8165ac170863b63d8b3996faef12a8742b,30222621325430853166655
0xff64a8933e05c9d585ab72db95d207ebee9be5a8,30106172274221116301000
0x491561db8b6fafb9007e62d050c282e92c4b6bc8,30023000000220000000000
0x62a624897f020aa454ee42beecb1a483424893da,30007997269160000000000
0xddf744374b46aa980ddce4a5aa216478bf925cd1,30004543804222388979309
0xd04daa65144b97f147fbc9a9b45e741df0a28fd7,30001096728228716378678
0x0c995006f8fe058fe7f9b3f7ce45eaf21c06907f,30000999139000000000000
0x56d2a325cd1885c2c60de9ce8423d78baee79d79,30000984868413000000000
0xa32e317f86ba61e87083e3e39bebba3837697678,30000015585000000000911
0x69073269729e6414b26ec8dc0fd935c73b579f1e,30000000000000000000911
0xcaaa4a3e683923f535377b910d4c6564271d15b2,30000000000000000000000
0xa7e15ef7c01b58ebe5ef74aa73625ae4b11fe754,30000000000000000000000
0xb8e73ba7c6c0b50a0cd94fe9f6622762b0401c02,30000000000000000000000
0xa0f6121319a34f24653fb82addc8dd268af5b9e1,30000000000000000000000
0xe0d7dc0e073da984626f1171bb96d42e7ad74303,29999995528215000000911
0x33fd66a93f296072932dc27e7b9769e3ba5f18a9,29999987439450000000000
0x622a0ada3cd0c1f5c843e38f9ed0d859b7589f90,29946908687500000000000
0xf8047b8b16876435214b7b8ec6836a707b56a469,29835358342090000000000
0xbc9b1e338fadf78c6a5667d1efb11c75b627a5fd,29689988556645502982344
0x5d8f71af4f6afd7f89c2bb9db7d7f95f5ae127fd,29550848922840000000000
0xe47e60f6b8b13c079e3c27e1f855a79e16ca8d54,29300995423597000000000
0x9b6e7c26e43fa5c6bb5803e5f23462b93a905c6d,29299981814119718818915
0x7ad5c3b4b61a170b087eac87ef435dff02fefab2,29202128370080000000000
0xcafe1a77e84698c83ca8931f54a755176ef75f2c,29078319135738633275966
0x2c8fbb630289363ac80705a1a61273f76fd5a161,28905228866830919965985
0x3ddb10ee606e3e68d5a7f06972ec779120716754,28775809682655386200200
0x6caec3e4a1c3aee92ff2e09f7bc3a907733261e9,28775809682655386200200
0xbe63db83dd8905f9cc3be6741480502de5d6dcd1,28775809682655386200200
0x1f78c5a3f2cdb4ddb22b433fe3926a4c9d6a55fa,28775809682655386200200
0x064d46ca3f1403a4299cd2d8791521c1472a85da,28775809682655386200200
0x43f9dc76f1710e5b4612f2acb117d177d7aa43b9,28775809682655386200200
0x06601571aa9d3e8f5f7cdd5b993192618964bab5,28677589821108451758399
0x17d28f25c4fe0c071b32c7178bde6360bd177bdc,28672642303780000000911
0xc1bf8f2acc5d5824974ce4c90a8438421150f753,28565834875380000000000
0x36ed8dda673bec4f95babe8f122e6f88cf72d0fb,28479706876931754849125
0x24c030caf0aab4e8aea86ab913a59fa909a659d5,28065485775590000000000
0x9e7972d68b9ec0980ffaca75daf7ad3ea84d9137,27788153169540000000000
0x0f520e011280a6685b992d21da2138857391a387,27703023935244500000911
0xae5d3d7ad60939bc9f0a5588457b5e75fa458d2e,27586486797029263296979
0x0c64612701224fdffd78bbde3e8f04f2a491dceb,27517884553400000000911
0xf5e57bc47b5a7c721d5afb4d2c2d8518c4cb628a,27450018861096205336974
0xc8dd597fcf3c5d0b1c481201ddda275a860f4199,27302138436240000000000
0x482f02e8bc15b5eabc52c6497b425b3ca3c821e8,27299262928260000000000
0xe7f13fa41185994ad813ae870a97833228ceeb01,27262298891860000000000
0x3f4b633b10950e58ac29c6067032ca2cf46c36ab,27182762937872722898000
0x2f5703d6ca26ce72619d265a9d5d9051cc039610,27064766410000000000000
0xe9b45c2973ed20285ac66966eebd52d5e0fe7362,26523662001706000000000
0x6dab3bcbfb336b29d06b9c793aef7eaa57888922,26510398288569286265774
0xeb2629a2734e272bcc07bda959863f316f4bd4cf,26457042149750719365380
0xd6a062cae6123c158768a5c444ca0896cc60d6b1,26337093672101142748297
0xa23cbcdfafd09de2ce793d0a08f51865885be3f5,26306460100435717142288
0xf9aac6a1c838b36e2953115804806564ee7afaa8,26262845775889775356604
0x4ae51f92c4569ad0a7c0efd4084c331a1490415e,26253383922040000000000
0x9bdb521a97e95177bf252c253e256a60c3e14447,26232644381422494159486
0xb8ac6dec186496ad25ef7fdc7f341d93db928d30,26175556137138117595340
0x95cddecd01856aa896426bd1ee021d87f3a5c199,26000158826003100000000
0x7711be4c8ce719146667e21b4829fb839f5cc28e,25878657433570000000000
0x738ca94db7ce8be1c3056cd6988eb376359f3353,25500000000000000000911
0xf326e4de8f66a0bdc0970b79e0924e33c79f1915,25451619393347391078744
0xea659c08320ef25d0dd893e8306119281ad417d3,25400838612638220199569
0xab3c66a06a5940b811ad1d98d8b6ea5456657993,25398098320000000000000
0x72a53cdbbcc1b9efa39c834a540550e23463aacb,25387428388149664248949
0x11a05633e78aabf81cbc84d58e0f8d07fd25c992,25296759690965183129437
0xa329e0274b764c45873346098ec9ddcec1546731,25201797007120000000000
0x0017408209fd546fda8f5f5135ebfb346a7cfabf,25114999840400000000000
0x17907a61ddea6dfb4f8c3f5dbcfac086303b8653,25075368799970000000000
0x59a661f1c909ca13ba3e9114bfdd81e5a420705d,25000719469151661392990
0x3b7a0869d228ad5c154b922cd7a7cb1c46fe6ed4,25000585375286707816385
0xb4dc7d0a2d651fc0d68be054997c8b06e91fe89b,25000098203066900000000
0xcd564d45654b7e90738ad4f578248704c361e391,25000078435250000000000
0xd210502f5ae38d1f029b818a329b26b8b42b44c9,25000001400000000000000
0x8c11bda622e6780ff36e5b4d887db5d186367df9,25000000000000000000000
0xf5c7fdc28f37d5bdb67bafb40bf0cc3827d24a34,25000000000000000000000
0x072b8ec96f4bd51d85d2c9507cad23d930623348,24990000000000000000000
0x57757e3d981446d585af0d9ae4d7df6d64647806,24953522669514839364488
0x326d9f47ba49bbaac279172634827483af70a601,24924000966617418847345
0xa78ecd04e8064f005854c55d848b87e50be3cb00,24895394813000000000000
0xb8040536958d5998ce4bec0cfc9c2204989848e9,24472420010000000000911
0xbe6de4ef596dac8649221ac76bfae5f37ca4e478,24200025200080926764000
0x4c0907f7ad337635a7fd414a0c7a938e0d64bf4d,24195000000000000000000
0x15e34a8324164ef0890471f6f527451f7a22cf12,24099996869274465889911
0xaaa6a6786e9afe6e92b6b19ef5b33977d1867bc9,24032600279550000000000
0x1522900b6dafac587d499a862861c0869be6e428,23975834523391986413348
0x17a96a2103c69c8d283bd8b229938bf339d67364,23974874990960000000000
0x27321f84704a599ab740281e285cc4463d89a3d5,23940149399885097680792
0x2629bf288c3aedae8ddb3eb678df9f7ccc18711f,23881736075216178510148
0xdd1fa5b1c88deb77e93535b9f7c29e97ccae431f,23823643626278318571500
0xf4e11b89519eccd988a56749f1c64ad9bfe0298f,23777727352022000000000
0x7765c192790afa016d40507d0d9c119f1a3fd0e5,23768571486360000000000
0xf60c2ea62edbfe808163751dd0d8693dcb30019c,23767291391156510541428
0xc4c319e2d4d66cca4464c0c2b32c9bd23ebe784e,23630368840410875224431
0x301407427168fb51bcc927b9fb76dcd88fe45681,23549612614830000000000
0xfe80804d2e3ab78a13ce90f45b2803cf9bbd1f51,23461961340446094998028
0x56c1319b31a5316a327bd889d58c8633b204536c,23411039165726861341000
0x5770815b0c2a09a43c9e5aecb7e2f3886075b605,23206224820551228284889
0xe3dd3914ab28bb552d41b8dfe607355de4c37a51,23196760541598581335428
0x3bbf4e8fadbff1be660b2fd6cae33314caeaa301,23055684610611000000000
0xabea9132b05a70803a4e85094fd0e1800777fbef,23028384871904025359572
0x5a814d65a25cf2463f8988a2ca685012fcbc30be,22997293001700998673847
0xb6c6ad0fa01a17ea88973ad905dca2007cccba32,22983856322430845287000
0xd884aca1897ac45515cee6d5fd48f341b4023ace,22853123559302646507623
0x6359625bc450a1dcf26ee93c6e1dee78dbdbb777,22446293908140000000000
0xcc6fcfb8b3988043e382a481d6bf482d68897024,22344413026137729948393
0x589f872dc57a81ea409ad24e1b6a406a7564331e,22329149597306596543310
0xd64a2d50f8858537188a24e0f50df1681ab07ed7,22233033740010000000000
0xd01ae1a708614948b2b5e0b7ab5be6afa01325c7,22212588851846873032489
0x91958113b6ffe2bb496be019dd0430668db023f2,22150801684000000000000
0xea0a6aec0ff9db57d8c881b3937bcb908be5b145,22135761817256970006000
0xedc4402812c1e4d8312a5a2ed7bfee89c49613ba,22090452040618172270000
0x79b91d213e019c62e6d1ef87c2e6e9fd07320373,22088437048754069840000
0x6fe6b1ab512a0bbef752086bded463107dd8ba15,22083554975000000000000
0xabf81ecd63f1e4816abb1747aedbcde720459fe0,22080759239000000000000
0x378d1814b1d3d84c10a51317d26584b61c70b617,22079984180000000000000
0xe09f3fd42f4b7d6d2d70d412298973658f2b23b5,22078991298145829094000
0xa8055da95b5004b68190ddfa798a0236c8a80f43,22011264001056803093500
0xcac725bef4f114f728cbcfd744a731c2a463c3fc,21905123333413557724066
0xc2eb33a5ddf01ac564089a8915a8cacea2def830,21874998987800000000000
0xa5f62c35935c4d7da4f55ae5993a5d61fd8b4112,21867702815460906612896
0xaf10cc6c50defff901b535691550d7af208939c5,21861518580006491624748
0xc155e5ca4e17041333ae66728b1fd77bf178be74,21860860521980950000000
0x4c766def136f59f6494f0969b1355882080cf8e0,21717480577626600000000
0x867b3b0b638cd5640ec800dcbc407bad64ef1ae7,21709469643000000001822
0x43ab622752d766d694c005acfb78b1fc60f35b69,21704325572809991471999
0xa80ee2cebaaf0ae26689f02e2ad1eee1376a79ec,21652118320000000000000
0x4264422fa4c1e60c2ee10d19549c0775fe544d7c,21395420235903145825241
0x90799f77476b54d0911b2ad864e1b53375a81a77,21269356865458041046000
0x2460be863d58616383a3844c58a89fc7f5361b54,21269356865458041046000
0x9121f2762814cfc6f20e6d33758a9e3c70dc18f8,21269356865458041046000
0x2599daea69b4d92dd2dff05695e6aad385f7a270,21189341358500623057200
0x5a2c511792339969ec4bd2183aaf9689f75ecf48,21189341358500623057200
0x113428fee4243e7e37caee428fc725aad688659f,21189341358500623057200
0xc0a446d3df7275c45a7561fa375ed95b21043485,21189341358500623057200
0xe3330a63e178d9d25d9612d9dd78c951bfbe7970,21189341358500623057200
0x47c7d07decef2295f2b4b2d53b9b7d0a4dcee6e4,21189341358500623057200
0x4c48c57cf3419121dd15f56de059f369a358c8fa,21189341358500623057200
0xa2c4ba5f45d85b11cca178bbea10a0e61be643c5,21189341358500623057200
0x20f96cd94c3bc6a20c036e6a8e6bdf0c4e4d80ef,21189341358500623057200
0x94fa70d079d76279e1815ce403e9b985bccc82ac,21130000000000000000000
0xaf25663da625032c2f486a28b6d55b8cd22b74cc,21108370843320000000000
0x441d3663b321fd828350411641d7c9d57a183fcb,21071089179999999552000
0x674bdf20a0f284d710bc40872100128e2d66bd3f,21056565273409550660480
0x6a9e7892e4002493b1c28c004c98fc8aeccd580b,21000010000000000000911
0x4085607d49c5e6eb9af262a156a9089cd04d3e5c,20972447220485000000000
0xbff679a88a7b21e0f4d11dfd5c5dcafcb9a5d8ac,20946697029898742607744
0x3e40d73eb977dc6a537af587d48316fee66e9c8c,20940356235713874392240
0x830b9eba30096ee7d8b10dbe4a5912c5ba69b019,20917954956120000000000
0x8f6438f028b0fba4dcea654bcd7f46e868f0129e,20767353035795575130494
0x068b65394ebb0e19dff45880729c77faaf3b5195,20759596971889367083214
0x84852691da2f0eaec313f9b743e683b3e0d250d1,20753197226160000000000
0xe8bfdf8f47b35418c73af2a2bc4d0d12488e93c5,20698016000000000000000
0xaa083d6e13d0a3cb3725160538dddd38a9aa89fb,20687343928485973994700
0xcd4a584d5938a431083183055ac7a066aa3e1985,20644049231180000000911
0xcccbef82d68be89c69c81bf6a81d249972971da5,20545005370500000000000
0xd28c567f1b52119b32a3af6066c36149c2f86d12,20544147685900999111006
0xaab0e04ca86e791b6a214028f09d0a87b36cb564,20476399057108995356470
0x6a51d95b6f9e24b4ae71fe4751b12ff87ddb19cd,20443751971032678350596
0x7abe0ce388281d2acf297cb089caef3819b13448,20426943258210274772781
0xe8e8f41ed29e46f34e206d7d2a7d6f735a3ff2cb,20403509219554400228223
0x2905a0393342f45df5763835e9d4aaf2b4c87d79,20299296693138977766911
0x5ec58ad8f2f1392e778dc0fc5fcc77ff12f4ba72,20180150275000000000000
0x683f29acdc7db4299ee83dc2e3501bd296248128,20103101000000000000000
0xd2f86bf2d5cb5871545430cee9f59a51ce57211b,20068821931670000000000
0xe0cba9df31411f6b7cfc66366b1a9a1b94c92fd4,20067051817637578849223
0xd4dd59915f0b1cc9afa870e047596f35d42c7331,20043025268628170843432
0x253f1e742a2cec86b0d7b306e5eacb6ccb2f8554,20040000000000000000000
0x9d3937226a367bedce0916f9cee4490d22214c7c,20002969355514542665862
0x266147e661b70c541c33aa835d7522010b25b667,20001966054650000000000
0x3c8fdb4b682a6149f5c90821d9ce94940d567a7f,20001031920678777778688
0xf770ef2e23bae5de5f7dd0cfe56fe68c8c3cfa48,20000956208050000000000
0xa370a8b4bbd90429bad8b34551cecc2af672e9e0,20000945079830000000000
0xe928828e62123b59656ab371bcadd7771d301261,20000943578550000000000
0xddd5c28028db9b0474c87649f3b265f7a0af3651,20000930578550000000000
0x41080c7687b03bd11d108dec072ed67a352686ec,20000921998328605738768
0x4a985c8877761361fb29434bb42180006c3e7d7b,20000850432450000000000
0x24cc59bc6d1e5145b073a5e5aac1486d1548a7fb,20000708482450000000000
0x01ee64468200e567646f3e3004b7b624ca16dea0,20000708432450000000000
0x6a7b2e0d88867ff15d207c222bebf94fa6ce8397,20000402518000000000911
0x3b7f0c36d59a8c9c5e4ef2210d18651b17f82d86,20000373280000000000911
0x1ff86047d1e254938ec3129e8c891ed0b869cfdc,20000281375207000000000
0x14fd2489f8dce14e9a14a60b23c1cb54527c2c1b,20000167281900000006377
0x2449bfe8754b79add948bb3814aceff176b6e559,20000082755271503961000
0x7c5aaa2a20b01df027ad032f7a768ac015e77b86,20000005270000000000000
0x5608c231745fe46b9f73058cde0d86ac0ff0df38,20000001278000000000000
0x1b06527081486afa3354062f9224e014f6c3cecb,20000001000000000000000
0x5ce2e7ceaaa18af0f8aafa7fbad74cc89e3cd436,20000001000000000000000
0x0bcdb05d2a7df905d4acaf3eac701e117de2f1e2,20000000559000000000000
0x769952be34f5f9b267e5a467149219e646968bd7,20000000178423034790000
0xa3932a31d6ff75fb3b1271ace7caa7d5e1ff1051,20000000000000000000911
0xb1cd4bdfd104489a026ec99d597307a04279f173,20000000000000000000911
0xd942de4784f7a48716c0fd4b9d54a6e54c5f2f3e,20000000000000000000911
0x02b6d65cb00b7b36e1fb5ed3632c4cb20a894130,20000000000000000000911
0x12afbcba1427a6a39e7ba4849f7ab1c4358ac31b,20000000000000000000911
0x73e47ed13c96bbfa3301565226f7650c171c65ae,20000000000000000000000
0x16f5ede586f6f6a1ffbfc1ef5a2c5260a3fb2006,20000000000000000000000
0x1514f411b9c7fcc763af4d97182b26e2df162552,20000000000000000000000
0x8660f250d912c528285747da47518a94e56899a6,20000000000000000000000
0x9fec89e34efaa4fc9f19c02f474c71373e6effe7,20000000000000000000000
0x333c100ae1a2743a1e55d73913cac6d95deb7f62,20000000000000000000000
0xe652a5404f5867ba5d9ece2b95f48b3a267f6d69,20000000000000000000000
0xa6b6f509b205a199962585f094d53bd89be619fc,20000000000000000000000
0x0a636a76405627698880b96dc9e96b0c12aa90b9,20000000000000000000000
0x3ed847c6657a30cdb2d75d64963653bb955549df,20000000000000000000000
0xe551729730118c7114e9465f3743a73c417090a4,20000000000000000000000
0x0dc0dd9978de3ed2a9ccd64e1a5f051050d9a55c,20000000000000000000000
0x27ca5d05bb99a31c1cb793c8679f605ea58c1dd3,20000000000000000000000
0x84678bbe94eeec41e312cc9e557217926c6b2f6d,20000000000000000000000
0x809817ed1b3d124067c43c79695c816285897673,20000000000000000000000
0x91056475a96c5bf3ede4bba4d4b856c4210b70cd,20000000000000000000000
0xda0f9efb79cca7321adf4bc56fbda57232ded986,20000000000000000000000
0x329b872573ba71bef919ae216de07158a872629d,20000000000000000000000
0x083937d7b7e7620c63356fdf07bf50dcd8c61551,20000000000000000000000
0x53a6513a945c263fb7868e62959d55543a9f8b5e,20000000000000000000000
0x8f5e73014d00bee5f88505db1950830373911d3a,20000000000000000000000
0x93a107b4bee1c3679d42ff97d03582d2ead43fd0,20000000000000000000000
0x9f04ebdecb2db3b063966dd268f9d28fdf02c6d6,20000000000000000000000
0x4fdb97ed75b9e7e30601e62f7be0694f31eac8dc,19999999580000000000000
0x9a421241c98bbb8ae013e4a5f85e5067e3874d16,19999999580000000000000
0x7a3d69b010fac88cd621ee5e7d639dfcc61aa197,19999999425580000000000
0x79dae775fcbb94bb84a6680adaeeeac50174df8c,19999997910000000000000
0x16e2337f283ca3733481ca1c0ae90af6c0deddbd,19999997910000000000000
0x84a81673851c6c024b825fe58afbb8a5ba0d927d,19999997490000000000000
0x99fb6ce36c483d1538db14c58bbb1f967ae17bc7,19999997490000000000000
0x6c831c124f02ab3df986c640fb36cb70ebec0232,19999991778500000000000
0xf0e5b19a772b8874fe725c459fa41c25c83bdf44,19999989767683000000000
0x94c055e858357aaa30cf2041fa9059ce164a1f91,19999000000000000000911
0xb30eb49788efd9d7a09d7bef565f8a569530ab7f,19957208882100697479045
0x6ba3ffbd026a4ec164ad477092000b9cf1e4c351,19939513523820769633533
0xc6ee35934229693529dc41d9bb71a2496658b88e,19700000000000000000911
0x0bc3807ec262cb779b38d65b38158acc3bfede10,19639514019999997223000
0xa8e802312b67bb81af0bd250694975f79b1cbe54,19508960943404168370140
0xfddc28932c4f3fb35620dfc159728fec425fec07,19500000000000000000000
0xc131701ea649afc0bfcc085dc13304dc0153dc2e,19310402459892044432155
0x997114ca0830e9bee7443368fa27f4af2d4e55a6,19273779097100000000001
0x10c6b61dbf44a083aec3780acf769c77be747e23,19232305245980992657825
0xac5d90d2010160a4fb4bdcb4a6ab5f3ddf523764,19227137650655964388456
0xf9930a9d65cc57d024cf9149ae67e66c7a77e167,19113848315051303096445
0xe2cde2af8d4c80028ae03f2abc3d0cbd4ffefe08,19101252548900000000000
0xe189bf561cac870dc66a339aa90016fb75f378bb,19051661938180000000911
0xf4477e81f2de150d48c4941c93e54d36ab82ad3f,19003336521480646773037
0xaab72305897ddf54ef56040e9181f29c668f1c6e,19002675670909079000000
0x31aa4198aba25afa719d9ef634c9d24d3e81d99f,18980661068049236933954
0xd135913f966d874078822b06b50a645a665d9f6c,18958879884720000000000
0xabcdebb0d9c509460eb58ad134b4f57191f640b2,18800096456000000000911
0x1ad91ee08f21be3de0ba2ba6918e714da6b45836,18787788799460682494203
0x7a8c531438daed6a8836025cf3566648c1d4a7c9,18775680000000000000911
0x8e279e54b04327adf57117c19bc3950d7109407c,18774649130620000000000
0x170436fd915b5481612b5923e45054b6af25fa9d,18753078049620000000000
0xff9b84447ab2fad78ead48c080bfee9c6479c235,18738861659000000000911
0xfb52f9b1ea8e27e19a50cb85dbfa16e28961363d,18659933138970726665782
0xc8519f29bd818a4f8da7c6b7c50b2a7cbc2131c0,18595570126030000000911
0x861f70cf6fe0ac8e15fad59685c14dfdf5d4f51e,18499350899370000000000
0x8301ae4fc9c624d1d396cbdaa1ed877821d7c511,18454808969962082303799
0xf17aced3c7a8daa29ebb90db8d1b6efd8c364a18,18417954391100285438726
0xd4fb4b1e410695182e48348a154a8d780ee33561,18397789871667792037058
0x1253e96916e007cc6d7837eef5418a4aaba651df,18283694910289827505148
0x0c894f942833ceacd7dd71d7a040f518b338c67d,18279708428900000000000
0x53b36141490c419fa27ecabfeb8be1ecadc82431,18139483318120000000000
0x03eb9a9d211ede0c540f2abe096584809de94e2c,18105976112437236433081
0x2f71d24312e1c667ac1bf308f8fd1e34129ee2e3,18089853061299824251608
0xaae3630edf4ad72bec20f930180cc02a566b8ad9,18061596923460000000000
0x0ae7106b8022a771bf1e81dcdd1eacd9a5814c94,18012544701933940431861
0x2babfc6646731bc0af45b133701913789c73040c,18000000000000000000000
0xe3b11b7a5845727406935e0951ba77901dc4a48b,17999675812935878744000
0xd2404fe20038d7385c1bd185fa06936b33cd5ba0,17953242201810000000911
0xb175e4b5458f125a6e96f0a146f20da656be5e88,17952875978058931846165
0x3d9256ad37128e9f47b34a82e06e981719477c18,17944310473991598000000
0xb576491f1e6e5e62f1d8f26062ee822b40b0e0d4,17942829308282212762377
0x2910543af39aba0cd09dbb2d50200b3e800a63d2,17811114316573377778101
0x62d4e24482bf605c04a1ff2a0e13c8db21b0aae5,17763972700000000000000
0xa08dc89a82904d1ec42c7f4d5fcfbdd7507e39bb,17748913848427198504872
0x678f52fbc7f61c1b29b7717efb107d480d0de3bc,17748913848427198504872
0x0ccd677659c05d51284b4bfa3bfcfa4a044b9ee2,17748913848427198504872
0xdde01ceb2ded3bc2e86205da3474d1f39266b20b,17748913848427198504872
0xb7e7435db2e0f3ff01dd683609d13a082e71e645,17741204414946990347827
0xea14f40846b429b6bdd013e95ac364fb1f0da051,17741204414946990347827
0x7442041898dc3f8ed76fa4e00a762064c87991c8,17741204414946990347827
0x802ea31c421ec79e8190cb68b699af3e3bc625fe,17722318291660195796044
0x5718cb03b3df8ea509166c469f4eed9fdc44d3ea,17722318291660195796044
0x522321e8a38cd8c6f2509595cc81aae686c55f84,17722318291660195796044
0xd58d3399df3ce4bc1904d8b8f8e3c8414c83db57,17722318291660195796044
0x1d0f3e824d5449cbfa3b1fda543bdeb151ed806d,17691811136838913626000
0x2a0c0dbecc7e4d658f48e01e3fa353f44050c208,17611657592716743811298
0xd628f7c481c7dd87f674870bec5d7a311fb1d9a2,17575091064323172874319
0xaa124d00298d883d98f5983fa43fc5d7d8b367a2,17527286952580000000000
0xbe776ae2e62ed017fce5c7c9f4125626d4bc5ae9,17502240889939534153911
0xc333e80ef2dec2805f239e3f1e810612d294f771,17420340446642525240409
0xc0b16b40c6079b0a317a2febc062509cdf447f5c,17411089731537043821309
0xa40dfee99e1c85dc97fdc594b16a460717838703,17369721732722337879683
0xacc6ab2c0699ea05bcb780dea74d5e17b289f854,17360952256959960780992
0xdc81b4b18881535ae033d924e6c9719348bdd3b8,17350010000000000000000
0xe1d3a7d8d8168c0cb09ff8489c406b8c84b779f9,17295571506360000000000
0xa8801f5b6f32537ff5290825ec4b60edb5bc4ee1,17267968820000000000000
0xf93f532dc59b2e299f9cfcf978c5419b6dc20334,17224655302536715724990
0x4bea288eea42c4955eb9faad2a9faf4783cbddac,17180094683090000000911
0x97f20e77bbe03faee3279e474bcc78981f6b8677,17127054823237777779188
0xc8c57e4c73c71f72ca0a7e043e5d2d144f98ef13,17120231681040579657555
0x4a798625c037c7fa470571355e73943aef062fae,17012786869868975893467
0x442491497f9ae22ce5a966cd9b85e1cc048847ac,17001000000000000000000
0xf9cd17e1d9b7c6bb227435c2203d1577a8e7f020,17000464858395337125104
0x910cbd523d972eb0a6f4cae4618ad62622b39dbf,16950000000000000000000
0x8d12a197cb00d4747a1fe03395095ce2a5cc6819,16934181137075477900276
0x71a3ddf2a2614695a4e85e13ba15afb754a72fe9,16900000000000000000000
0x03acb8c8f020cc9be44ef7639c1e909262381d93,16900000000000000000000
0x45e18f9e117f2bcb0efad51ae80fc2b7b6fb8344,16900000000000000000000
0x60f97534c05d432d18def0d9920c03ac4b215e2c,16900000000000000000000
0x81bc4a018472cf6273c18941f6b34e247f313cda,16880198505887000000911
0xeab23c1e3776fad145e2e3dc56bcf739f6e0a393,16852800413774015407673
0x904419cdbbfff16447a74d7ba6c262a77c764cb3,16801351649575176635188
0xa910f92acdaf488fa6ef02174fb86208ad7722ba,16799365736053866385799
0xeae57ce9cc1984f202e15e038b964bb8bdf7229a,16795979574837874470984
0xb4a40a03ab90401525a7418bf443157c866ff8a5,16792361725200040221882
0xd9fb030a5bc34c07708609b1fbcf6c9d001eeb66,16749591176475870000911
0xf5552bc2cdaf997ddb2d08962addeb5c27babf62,16704011886520000000000
0x43c891df56dc60a0136cf0c64a0a205ff3b6bfad,16694306859000000000911
